singpopTest 1.000000 0.968000 39 100 500 10 0 0.004 0.082 0.234 0.406 0.582 0.738 0.856 0.924 0.976 0.968
singpopTest 1.000000 0.982000 40 100 500 10 0 0.002 0.072 0.248 0.426 0.606 0.752 0.86 0.934 0.966 0.982
singpopTest 1.000000 0.982000 41 100 500 10 0 0.002 0.07 0.216 0.404 0.6 0.752 0.852 0.93 0.968 0.982
singpopTest 1.000000 0.984000 42 100 500 10 0 0.004 0.092 0.26 0.442 0.634 0.796 0.896 0.95 0.98 0.984
singpopTest 1.000000 0.990000 43 100 500 10 0 0.002 0.07 0.228 0.422 0.636 0.828 0.912 0.954 0.986 0.99
singpopTest 1.000000 0.992000 44 100 500 10 0 0.004 0.076 0.236 0.442 0.638 0.79 0.898 0.954 0.984 0.992
singpopTest 1.000000 0.996000 45 100 500 10 0 0.004 0.078 0.256 0.492 0.752 0.888 0.958 0.982 0.99 0.996
singpopTest 1.000000 0.998000 46 100 500 10 0 0.002 0.078 0.242 0.462 0.724 0.886 0.97 0.994 0.998 0.998
singpopTest 1.000000 0.998000 47 100 500 10 0 0 0.084 0.266 0.476 0.722 0.87 0.968 0.99 0.998 0.998
singpopTest 1.000000 0.998000 48 100 500 10 0 0.002 0.062 0.238 0.478 0.724 0.886 0.962 0.988 0.994 0.998
singpopTest 1.000000 1.000000 49 100 500 10 0 0.004 0.078 0.242 0.464 0.694 0.874 0.954 0.978 0.992 1
singpopTest 1.000000 1.000000 50 100 500 10 0 0.004 0.062 0.22 0.462 0.708 0.866 0.95 0.976 0.984 1
singpopTest 1.000000 0.210000 0 100 500 10 0 0 0.002 0.014 0.046 0.076 0.11 0.138 0.168 0.2 0.21
singpopTest 1.000000 0.230000 1 100 500 10 0 0 0.002 0.02 0.03 0.058 0.09 0.126 0.162 0.192 0.23
singpopTest 1.000000 0.264000 2 100 500 10 0 0 0.006 0.016 0.03 0.062 0.1 0.16 0.192 0.254 0.264
singpopTest 1.000000 0.276000 3 100 500 10 0 0 0.01 0.022 0.05 0.08 0.13 0.172 0.222 0.264 0.276
singpopTest 1.000000 0.286000 4 100 500 10 0 0 0.006 0.026 0.06 0.1 0.138 0.192 0.234 0.272 0.286
singpopTest 1.000000 0.338000 5 100 500 10 0 0.002 0.012 0.044 0.082 0.122 0.19 0.238 0.29 0.342 0.338
singpopTest 1.000000 0.390000 6 100 500 10 0 0.002 0.018 0.046 0.104 0.16 0.2 0.264 0.306 0.36 0.39
singpopTest 1.000000 0.390000 7 100 500 10 0 0 0.012 0.038 0.07 0.122 0.174 0.22 0.278 0.32 0.39
singpopTest 1.000000 0.458000 8 100 500 10 0 0 0.028 0.058 0.112 0.156 0.234 0.282 0.342 0.408 0.458
singpopTest 1.000000 0.458000 9 100 500 10 0 0 0.01 0.042 0.084 0.136 0.218 0.28 0.346 0.412 0.458
singpopTest 1.000000 0.510000 10 100 500 10 0 0 0.016 0.082 0.142 0.21 0.282 0.358 0.428 0.478 0.51
singpopTest 1.000000 0.530000 11 100 500 10 0 0 0.02 0.062 0.116 0.184 0.27 0.36 0.43 0.496 0.53
singpopTest 1.000000 0.564000 12 100 500 10 0 0 0.018 0.048 0.112 0.16 0.242 0.304 0.388 0.454 0.564
singpopTest 1.000000 0.662000 13 100 500 10 0 0 0.026 0.106 0.186 0.28 0.382 0.452 0.558 0.64 0.662
singpopTest 1.000000 0.662000 14 100 500 10 0 0.002 0.034 0.082 0.156 0.258 0.338 0.456 0.558 0.622 0.662
singpopTest 1.000000 0.694000 15 100 500 10 0 0.002 0.032 0.106 0.184 0.3 0.386 0.508 0.614 0.692 0.694
singpopTest 1.000000 0.694000 16 100 500 10 0 0 0.036 0.098 0.176 0.298 0.384 0.498 0.59 0.658 0.694
singpopTest 1.000000 0.720000 17 100 500 10 0 0.002 0.03 0.09 0.186 0.312 0.428 0.536 0.608 0.7 0.72
singpopTest 1.000000 0.742000 18 100 500 10 0 0.002 0.052 0.12 0.234 0.37 0.48 0.616 0.696 0.748 0.742
singpopTest 1.000000 0.782000 19 100 500 10 0 0.002 0.038 0.142 0.244 0.356 0.478 0.594 0.67 0.762 0.782
singpopTest 1.000000 0.810000 20 100 500 10 0 0.002 0.05 0.122 0.21 0.372 0.494 0.62 0.71 0.788 0.81
singpopTest 1.000000 0.810000 21 100 500 10 0 0.002 0.042 0.112 0.238 0.372 0.496 0.616 0.73 0.808 0.81
singpopTest 1.000000 0.868000 22 100 500 10 0 0.002 0.07 0.16 0.29 0.434 0.55 0.668 0.736 0.8 0.868
singpopTest 1.000000 0.868000 23 100 500 10 0 0.002 0.052 0.164 0.308 0.456 0.582 0.68 0.76 0.822 0.868
singpopTest 1.000000 0.868000 24 100 500 10 0 0.002 0.058 0.17 0.304 0.444 0.58 0.696 0.784 0.85 0.868
singpopTest 1.000000 0.892000 25 100 500 10 0 0.002 0.076 0.178 0.308 0.456 0.596 0.724 0.806 0.856 0.892
singpopTest 1.000000 0.892000 26 100 500 10 0 0 0.06 0.15 0.278 0.454 0.57 0.7 0.79 0.858 0.892
singpopTest 1.000000 0.902000 27 100 500 10 0 0 0.06 0.166 0.32 0.508 0.644 0.752 0.834 0.892 0.902
singpopTest 1.000000 0.920000 28 100 500 10 0 0.002 0.072 0.172 0.324 0.466 0.618 0.76 0.854 0.926 0.92
singpopTest 1.000000 0.940000 29 100 500 10 0 0 0.062 0.18 0.326 0.48 0.614 0.756 0.848 0.922 0.94
singpopTest 1.000000 0.940000 30 100 500 10 0 0 0.06 0.174 0.32 0.512 0.656 0.788 0.878 0.94 0.94
