./sim < tests/topology.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
topology2Test 0.500000 1.000000 73 100 500 10 0 0 0 0.004 0.046 0.222 0.33 0.686 0.734 0.998 1
topology2Test 0.500000 1.000000 59 100 500 10 0 0 0 0.004 0.044 0.224 0.336 0.71 0.748 0.996 1
topology2Test 0.500000 1.000000 53 100 500 10 0 0 0 0.004 0.044 0.23 0.364 0.742 0.766 0.996 1
topology2Test 0.500000 1.000000 73 100 500 10 0 0 0 0.002 0.044 0.226 0.388 0.75 0.776 0.992 1
topology2Test 0.500000 1.000000 70 100 500 10 0 0 0 0.004 0.046 0.224 0.38 0.752 0.784 0.992 1
topology2Test 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.046 0.218 0.326 0.68 0.728 0.998 1
topology2Test 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.046 0.226 0.38 0.736 0.762 0.99 1
topology2Test 0.500000 1.000000 63 100 500 10 0 0 0 0.004 0.046 0.23 0.358 0.74 0.766 0.998 1
topology2Test 0.500000 1.000000 53 100 500 10 0 0 0 0.004 0.046 0.228 0.386 0.76 0.782 0.988 1
topology2Test 0.500000 1.000000 78 100 500 10 0 0 0 0.004 0.042 0.22 0.384 0.744 0.796 0.99 1
topology2Test 0.500000 1.000000 50 100 500 10 0 0 0 0.004 0.042 0.23 0.368 0.742 0.77 0.996 1
topology2Test 0.500000 1.000000 73 100 500 10 0 0 0 0.004 0.044 0.232 0.396 0.766 0.794 0.986 1
topology2Test 0.500000 1.000000 55 100 500 10 0 0 0 0.004 0.046 0.222 0.382 0.758 0.784 0.992 1
topology2Test 0.500000 1.000000 43 100 500 10 0 0 0 0.004 0.042 0.22 0.4 0.756 0.798 0.994 1
topology2Test 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.046 0.228 0.338 0.706 0.748 0.994 0.998
topology2Test 0.500000 1.000000 95 100 500 10 0 0 0 0.004 0.046 0.228 0.402 0.768 0.804 0.996 1
topology2Test 0.500000 1.000000 55 100 500 10 0 0 0 0.004 0.044 0.226 0.338 0.7 0.748 0.994 1
topology2Test 0.500000 1.000000 45 100 500 10 0 0 0 0.004 0.046 0.232 0.396 0.762 0.796 0.996 1
topology2Test 0.500000 1.000000 62 100 500 10 0 0 0 0.004 0.044 0.224 0.32 0.67 0.712 0.952 1
topology2Test 0.500000 1.000000 67 100 500 10 0 0 0 0.004 0.046 0.226 0.38 0.746 0.782 0.992 1
topology2Test 0.500000 1.000000 71 100 500 10 0 0 0 0.004 0.044 0.228 0.366 0.736 0.764 0.992 1
topology2Test 0.500000 1.000000 78 100 500 10 0 0 0 0.002 0.028 0.152 0.294 0.62 0.67 0.994 1
topology2Test 0.500000 1.000000 71 100 500 10 0 0 0 0.004 0.044 0.224 0.37 0.738 0.768 0.994 1
topology2Test 0.500000 0.998000 100 100 500 10 0 0 0 0.004 0.046 0.218 0.386 0.75 0.786 0.996 0.998
topology2Test 0.500000 1.000000 81 100 500 10 0 0 0 0.004 0.046 0.23 0.35 0.736 0.754 0.994 1
