boise60k100pProbSet
Problem reading probability file. File boise60k100pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k100p 0 4.000000 0.993762 480 1000 100 100 1603 50 0.0286962 0.0517779 0.0823456 0.135995 0.250156 0.419838 0.625078 0.801622 0.945103 0.986276 0.993762
boise60k100p 0 4.000000 0.995633 490 1000 100 100 1603 50 0.0280724 0.0536494 0.0823456 0.1466 0.269495 0.44292 0.633812 0.817842 0.956332 0.995009 0.995633
boise60k100p 0 4.000000 0.995633 500 1000 100 100 1603 50 0.02932 0.0542732 0.0786026 0.145352 0.268247 0.448534 0.640674 0.832814 0.96257 0.994386 0.995633
boise60k100p 0 4.000000 0.995633 510 1000 100 100 1603 50 0.02932 0.0511541 0.0804741 0.142233 0.275109 0.459139 0.655022 0.840299 0.95758 0.995633 0.995633
boise60k100p 0 4.000000 0.998129 520 1000 100 100 1603 50 0.0286962 0.0573924 0.0848409 0.150967 0.273238 0.453525 0.630692 0.825328 0.956332 0.99189 0.998129
boise60k100p 0 4.000000 0.998129 530 1000 100 100 1603 50 0.0305677 0.0561447 0.0854648 0.151591 0.274485 0.451653 0.649407 0.82408 0.952589 0.993138 0.998129
boise60k100p 0 4.000000 0.998129 540 1000 100 100 1603 50 0.02932 0.0573924 0.0867124 0.147224 0.278228 0.447286 0.643169 0.827199 0.938241 0.992514 0.998129
boise60k100p 0 4.000000 0.998129 550 1000 100 100 1603 50 0.0311915 0.0548971 0.0867124 0.1466 0.276981 0.461634 0.660012 0.842795 0.965689 0.995633 0.998129
boise60k100p 0 4.000000 0.998129 560 1000 100 100 1603 50 0.0286962 0.0580162 0.0823456 0.149095 0.276981 0.442296 0.638802 0.835309 0.955708 0.995009 0.998129
boise60k100p 0 4.000000 0.998129 570 1000 100 100 1603 50 0.0305677 0.0561447 0.0842171 0.150967 0.2801 0.452277 0.628197 0.828447 0.956956 0.995633 0.998129
boise60k100p 0 4.000000 0.999376 580 1000 100 100 1603 50 0.0286962 0.0567686 0.0860886 0.152838 0.2801 0.452901 0.64816 0.840299 0.97068 0.996881 0.999376
