boise60k40pProbSet
Problem reading probability file. File boise60k40pProbSet does not exist.
testName run time fitness gens maxGens popSize cPopSize agents groupSize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
boise60k40p 0 4.000000 0.734248 160 1000 40 40 1603 50 0.0237056 0.0417966 0.0617592 0.106051 0.175296 0.257018 0.374922 0.490331 0.603868 0.723643 0.734248
boise60k40p 0 4.000000 0.827199 170 1000 40 40 1603 50 0.0274485 0.0467873 0.0692452 0.112913 0.187149 0.307548 0.431067 0.578915 0.71179 0.822832 0.827199
boise60k40p 0 4.000000 0.836556 180 1000 40 40 1603 50 0.0249532 0.0430443 0.0679975 0.107923 0.18403 0.308796 0.447286 0.593886 0.723643 0.819713 0.836556
boise60k40p 0 4.000000 0.860886 190 1000 40 40 1603 50 0.0274485 0.0474111 0.0686213 0.102932 0.181535 0.302558 0.451029 0.588896 0.721148 0.825951 0.860886
boise60k40p 0 4.000000 0.869619 200 1000 40 40 1603 50 0.0237056 0.0430443 0.069869 0.111666 0.199626 0.311291 0.460387 0.605115 0.739863 0.849033 0.869619
boise60k40p 0 4.000000 0.870867 210 1000 40 40 1603 50 0.0268247 0.044292 0.0679975 0.112289 0.188397 0.297567 0.43481 0.576419 0.724267 0.841547 0.870867
boise60k40p 0 4.000000 0.874610 220 1000 40 40 1603 50 0.025577 0.0461634 0.0642545 0.111666 0.191516 0.306301 0.470368 0.618216 0.763568 0.860886 0.87461
boise60k40p 0 4.000000 0.886463 230 1000 40 40 1603 50 0.0249532 0.0430443 0.0679975 0.115409 0.20025 0.305053 0.446039 0.609482 0.762321 0.859014 0.886463
boise60k40p 0 4.000000 0.886463 240 1000 40 40 1603 50 0.0230817 0.0386775 0.0611354 0.114785 0.202745 0.301934 0.44292 0.593263 0.741734 0.8534 0.886463
boise60k40p 0 4.000000 0.907673 250 1000 40 40 1603 50 0.0249532 0.0474111 0.0717405 0.118528 0.198378 0.341859 0.499688 0.66126 0.794136 0.892077 0.907673
boise60k40p 0 4.000000 0.922645 260 1000 40 40 1603 50 0.0268247 0.0499064 0.073612 0.120399 0.205864 0.344978 0.510293 0.678104 0.83219 0.907673 0.922645
boise60k40p 0 4.000000 0.930755 270 1000 40 40 1603 50 0.02932 0.0492826 0.0692452 0.12539 0.216469 0.369931 0.514036 0.688709 0.819089 0.903306 0.930755
boise60k40p 0 4.000000 0.932626 280 1000 40 40 1603 50 0.0224579 0.0436681 0.0748596 0.126638 0.228946 0.373674 0.539613 0.709295 0.849657 0.92514 0.932626
boise60k40p 0 4.000000 0.940112 290 1000 40 40 1603 50 0.0243294 0.0492826 0.0717405 0.121023 0.217717 0.366188 0.545228 0.709919 0.852152 0.91204 0.940112
boise60k40p 0 4.000000 0.946974 300 1000 40 40 1603 50 0.0249532 0.0461634 0.0779788 0.132876 0.230193 0.386775 0.555833 0.733001 0.855271 0.92015 0.946974
boise60k40p 0 4.000000 0.953213 310 1000 40 40 1603 50 0.0249532 0.0499064 0.077355 0.129757 0.232065 0.383656 0.553338 0.724891 0.869619 0.942608 0.953213
