./sim < tests/capacity.slang
testName time fitness gens maxGens agents groupsize e0 e1 e2 e3 e4 e5 e6 e7 e8 e9 e10
capacity2Test 1.000000 1.000000 55 100 500 10 0 0 0.022 0.136 0.31 0.5 0.718 0.906 0.972 0.98 1
capacity2Test 1.000000 1.000000 57 100 500 10 0 0.002 0.092 0.222 0.388 0.606 0.822 0.942 0.982 0.996 1
capacity2Test 1.000000 1.000000 40 100 500 10 0 0.002 0.088 0.246 0.404 0.568 0.764 0.912 0.972 0.996 1
capacity2Test 1.000000 1.000000 59 100 500 10 0 0.002 0.086 0.234 0.386 0.574 0.746 0.912 0.972 0.992 1
capacity2Test 1.000000 1.000000 60 100 500 10 0 0 0.082 0.2 0.386 0.608 0.806 0.932 0.992 0.998 1
capacity2Test 1.000000 1.000000 59 100 500 10 0 0.002 0.084 0.288 0.434 0.634 0.816 0.934 0.986 0.998 1
capacity2Test 1.000000 1.000000 52 100 500 10 0 0.002 0.084 0.258 0.394 0.572 0.772 0.918 0.978 0.994 1
capacity2Test 1.000000 1.000000 85 100 500 10 0 0.002 0.092 0.302 0.434 0.614 0.792 0.932 0.984 0.994 1
capacity2Test 1.000000 1.000000 49 100 500 10 0 0.002 0.088 0.258 0.412 0.592 0.766 0.928 0.986 0.996 1
capacity2Test 1.000000 1.000000 48 100 500 10 0 0.002 0.08 0.264 0.402 0.56 0.722 0.91 0.974 0.994 1
capacity2Test 1.000000 1.000000 55 100 500 10 0 0.002 0.086 0.174 0.334 0.534 0.73 0.882 0.962 0.992 1
capacity2Test 1.000000 1.000000 63 100 500 10 0 0.002 0.086 0.222 0.422 0.678 0.862 0.958 0.978 0.996 1
capacity2Test 1.000000 1.000000 64 100 500 10 0 0.002 0.09 0.244 0.414 0.59 0.776 0.884 0.968 0.99 1
capacity2Test 1.000000 1.000000 54 100 500 10 0 0.002 0.094 0.258 0.404 0.604 0.784 0.93 0.988 0.998 1
capacity2Test 1.000000 1.000000 43 100 500 10 0 0 0.082 0.256 0.4 0.574 0.74 0.896 0.98 0.99 1
capacity2Test 1.000000 1.000000 43 100 500 10 0 0.002 0.088 0.21 0.39 0.598 0.78 0.92 0.984 0.996 1
